OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-HI,USGS Hawaii Water Science Center,USGS-16526000,FOURTH BR HONOMANU STR AT HAIKU-UKA NR KAILIILI,Stream,,20020000,0.1,sq mi,,,20.8162402,-156.1971915,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2900,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16527000,"Honomanu Stream near Keanae, Maui, HI",Stream,,20020000,2.94,sq mi,,,20.831325,-156.1872889,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1840,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16527500,"Honomanu Stream near Hana Hwy, Maui, HI",Stream,,20020000,5.25,sq mi,,,20.8533611,-156.1703333,24000,.1,seconds,Survey-grade GPSF,NAD83,59,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16528000,"SPRECKELS DITCH AT STATION 1 NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8392933,-156.1844137,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1680,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16529000,"SPRECKELS DITCH AT STATION 2 NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8437374,-156.18608,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1640,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16530000,"SPRECKELS DITCH AT STATION 3 NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8479037,-156.188302,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1510,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16531000,"KULA DIV FROM HAIPUAENA STR NR OLINDA,MAUI,HI",Facility: Diversion,,20020000,,,,,20.8034637,-156.2213572,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,4320,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16531099,HAIPUAENA STREAM AT KULA DIVERSION,Stream,,20020000,,,,,20.8037415,-156.2213572,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16531100,"HAIPUAENA STR AT KULA PL INTK NR OLINDA,MAUI,HI",Stream,,20020000,0.27,sq mi,,,20.8034637,-156.2213572,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,4320,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16532000,"HAIPUAENA STR AT HAIKU-UKA BDY NR KAILIILI, MAUI",Stream,,20020000,0.63,sq mi,,,20.8204066,-156.2060798,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2860,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16533000,THIRD BR HAIPUAENA STR AT HAIKU-UKA NR KAILIILI,Stream,,20020000,0.06,sq mi,,,20.8223509,-156.2063575,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2950,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16534000,FIRST BR HAIPUAENA STR AT HAIKU-UKA NR KAILIILI,Stream,,20020000,0.05,sq mi,,,20.8201289,-156.2044132,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3000,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16535000,"HAIPUAENA DIV DITCH AT KOLEA GL NR KEANAE, MAUI",Stream: Ditch,,20020000,,,,,20.8404046,-156.193302,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1866,feet,1,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16536000,"HAIPUAENA STR AB SPRECKELS DITCH NR HUELO, MAUI",Stream,,20020000,1.21,sq mi,,,20.8481814,-156.1885799,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1512.22,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16537000,"HAIPUAENA STREAM NR HUELO, MAUI, HI",Stream,,20020000,1.1,sq mi,,,20.8490147,-156.1880243,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1470,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16538000,"SPRECKELS DITCH AT HAIPUAENA WEIR NR HUELO, MAUI",Stream: Ditch,,20020000,,,,,20.8509588,-156.1874688,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1470.96,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16539000,"SPRECKELS DITCH AT STATION 4 NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8520698,-156.1877465,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1400,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16541000,"KOOLAU DITCH AT HAIPUAENA NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8515143,-156.1858022,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1240,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16541500,"Manuel Luis Ditch at Puohokamoa Stream, Maui, HI",Stream: Ditch,,20020000,,,,,20.8600556,-156.1803333,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,910,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16542000,E B PUOHOKAMOA STR AT HAIKU-UKA BDRY NR KAILIILI,Stream,,20020000,0.15,sq mi,,,20.8231842,-156.2083019,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2800,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16543000,M B PUOHOKAMOA STR AT HAIKU-UKA BDRY NR KAILIILI,Stream,,20020000,0.48,sq mi,,,20.824573,-156.2113572,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2900,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16544000,W B PUOHOKAMOA STR AT HAIKU-UKA BDRY NR KAILIILI,Stream,,20020000,0.38,sq mi,,,20.8287393,-156.213857,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2800,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16545000,"PUOHOKAMOA STR AB SPRECKELS DITCH NR HUELO, MAUI",Stream,,20020000,2.22,sq mi,,,20.8526253,-156.1885798,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1322.04,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16546000,"PUOHOKAMOA STREAM NR HUELO, MAUI, HI",Stream,,20020000,2.6,sq mi,,,20.8523475,-156.1869132,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1280,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16547000,"PUOHOKAMOA INTAKE OF KOOLAU DITCH NR HUELO, MAUI",Stream: Ditch,,20020000,,,,,20.852903,-156.1866354,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1280,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16551000,"KOOLAU DITCH AT WAHINEPEE NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8565138,-156.1888575,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1260,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16552000,"SPRECKELS DITCH AT WAHINEPEE NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8548473,-156.1877464,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1340,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16552200,"SPRECKELS DITCH AT STATION 5 NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8606802,-156.1935794,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1240,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16552500,"MANUEL LUIS DI W OF PUOHOKAMOA STR NR HUELO,MAUI",Stream: Ditch,,20020000,,,,,20.8623461,-156.1821909,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,900,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16552600,"Waikamoi Stream at Puu Luau nr Olinda, Maui, HI",Stream,,20020000,2.17,sq mi,,,20.7836111,-156.235,24000,1,seconds,Interpolated from Digital MAP.,NAD83,5750,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16552800,"Waikamoi Str abv Kula PL intake nr Olinda, Maui,HI",Stream,,20020000,2.5,sq mi,,,20.8053889,-156.2312222,24000,Unknown,Unknown,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4487,feet,1,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16553000,WAIKAMOI STR BL RES AT KULA PL INTAKE NR OLINDA,Stream,,20020000,2.52,sq mi,2.52,sq mi,20.8129074,-156.2310788,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,4250,feet,1,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16554000,"WAIKAMOI STR AT HAIKU-UKA BDRY NR KAILIILI, MAUI",Stream,,20020000,3.08,sq mi,,,20.8287394,-156.2199679,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3000,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16554500,E BR WAIKAMOI STR AT HAIKU-UKA BDRY NR KAILIILI,Stream,,20020000,0.07,sq mi,,,20.8279061,-156.2199679,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3020,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16555000,"WAIKAMOI STR AB WAILOA DITCH NR HUELO, MAUI,HI",Stream,,20020000,3.91,sq mi,,,20.8584584,-156.1969126,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1293.59,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16556000,"WAIKAMOI STREAM NEAR HUELO, MAUI, HI",Stream,,20020000,3.98,sq mi,,,20.8612358,-156.1955237,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1150,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16557000,"ALO STREAM NEAR HUELO, MAUI, HI",Stream,,20020000,0.47,sq mi,,,20.8595692,-156.1941349,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1248.38,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16558000,"KOOLAU DITCH AT ALO DIVERSION WEIR NR HUELO,MAUI",Stream: Ditch,,20020000,,,,,20.8606802,-156.193857,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1250,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16560000,"SPRECKELS DITCH AT STATION 6 NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8654019,-156.194968,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1040,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16561000,"CENTER DITCH BELOW KOLEA RESERVOIR NR HUELO,MAUI",Stream: Ditch,,20020000,,,,,20.8731785,-156.1902459,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,720,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16562000,"CENTER DITCH NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8765113,-156.189968,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,710,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16565000,"KAAIEA GULCH NEAR HUELO, MAUI, HI",Stream,,20020000,0.68,sq mi,,,20.8640135,-156.2019123,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1310,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16565500,"SPRECKELS DITCH BELOW KAAIEA GULCH NR HUELO,MAUI",Stream: Ditch,,20020000,,,,,20.8740122,-156.1985789,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,960,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16566000,"OOPUOLA STREAM NEAR HUELO, MAUI, HI",Stream,,20020000,0.25,sq mi,,,20.8681798,-156.2052454,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1205,feet,1,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16567000,"OOPUOLA STR AB SPRECKELS DITCH CRSNG NR HUELO,MA",Stream,,20020000,0.58,sq mi,,,20.8745678,-156.2013565,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,960,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16567500,"SPRECKELS DITCH AT STATION 7 NR HUELO,MAUI,HI",Stream: Ditch,,20020000,,,,,20.8770676,-156.203023,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,900,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16568000,"SPRECKELS DITCH AT STATION 8 NR HUELO,MAUI,HI",Stream: Ditch,,20020000,,,,,20.8815116,-156.2058007,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,840,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16569000,SCND BR NAILIILIHAELE STR AT H-U BDY NR KAILIILI,Stream,,20020000,0.2,sq mi,,,20.831517,-156.229134,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3140,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16569100,"NAILIILIHAELE STREAM NR KAILIILI,MAUI,HI",Stream,,20020000,0.11,sq mi,,,20.8376276,-156.2244119,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2820,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16569700,"W BR NAILIILIHAELE STREAM NR KAILIILI,MAUI,HI",Stream,,20020000,0.04,sq mi,,,20.8376276,-156.2305228,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2860,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16570000,"Nailiilihaele Stream near Huelo, Maui, HI",Stream,,20020000,3.69,sq mi,,,20.8711111,-156.2155556,24000,1,seconds,Interpolated from Digital MAP.,NAD83,1225,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16571000,NAILIILIHAELE STR BL NEW HAMAKUA DITCH NR HUELO,Stream,,20020000,3.6,sq mi,,,20.8754016,-156.214967,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16572000,"NEW HAMAKUA DI AT NAILIILIHAELE WEIR NR HUELO,MA",Stream,,20020000,,,,,20.8720687,-156.2152449,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1200,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16573000,"NEW HAMAKUA DITCH AT STATION 1 NR KAILIILI,MAUI",Stream: Ditch,,20020000,,,,,20.8751239,-156.2155227,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16574000,"KAILUA STR AT HAIKU-UKA BDRY NR KAILIILI,MAUI,HI",Stream,,20020000,0.95,sq mi,,,20.8329058,-156.237467,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3080,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16574500,"KAILUA STREAM NR KAILIILI, MAUI, HI",Stream,,20020000,1.1,sq mi,,,20.8379054,-156.237189,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2840,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16575000,TENTH BR KAILUA STREAM AT HAIKU-UKA NR KAILIILI,Stream,,20020000,0.1,sq mi,,,20.8320725,-156.2341338,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3100,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16576000,NINTH BR KAILUA STREAM AT HAIKU-UKA NR KAILIILI,Stream,,20020000,0.2,sq mi,,,20.8317948,-156.2324672,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3080,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16576200,"E BR KAILUA STREAM NR KAILIILI, MAUI, HI",Stream,,20020000,0.35,sq mi,,,20.8370721,-156.232467,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2880,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16577000,"Kailua Stream near Huelo, Maui, HI",Stream,,20020000,2.41,sq mi,,,20.8730556,-156.2208333,24000,1,seconds,Interpolated from Digital MAP.,NAD83,1250,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16578000,"NEW HAMAKUA DITCH AT STATION 2 NR HUELO,MAUI,HI",Stream: Ditch,,20020000,,,,,20.8751241,-156.2205225,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16579000,"NEW HAMAKUA DITCH AT STATION 3 NR HUELO,MAUI,HI",Stream: Ditch,,20020000,,,,,20.8748464,-156.221078,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16579500,"NEW HAMAKUA DITCH AT STATION 4 NR HUELO,MAUI,HI",Stream: Ditch,,20020000,,,,,20.8756797,-156.2216335,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16580000,"OANUI STREAM NR HUELO, MAUI, HI",Stream,,20020000,0.9,sq mi,,,20.8759575,-156.2216335,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1200,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16582000,"NEW HAMAKUA DITCH AT STATION 5 NR HUELO,MAUI,HI",Stream: Ditch,,20020000,,,,,20.8759575,-156.2216335,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16583000,"OLD HAMAKUA DITCH AT KAILUA NR HUELO, MAUI, HI",Stream: Ditch,,20020000,,,,,20.8704025,-156.2221892,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1400,feet,100,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16584000,"KAILUA STREAM NR HUELO,MAUI,HI",Stream,,20020000,3.69,sq mi,,,20.8881779,-156.2133003,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,720,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16584500,"Hanehoi Str abv Lowrie Ditch, nr Huelo, Maui, HI",Stream,,20020000,0.5,sq mi,,,20.895,-156.224,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,680,feet,40,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16585000,"HOOLAWANUI STREAM NR HUELO, MAUI, HI",Stream,,20020000,1.34,sq mi,,,20.8840126,-156.2449657,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1219.42,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16586000,"HOOLAWALIILII STREAM NEAR HUELO, MAUI, HI",Stream,,20020000,0.62,sq mi,,,20.8848458,-156.2402437,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1245,feet,1,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16587000,"Honopou Stream near Huelo, Maui, HI",Stream,,20020000,0.59,sq mi,,,20.8856389,-156.2525556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1208,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16588000,"Wailoa Ditch at Honopou near Huelo, Maui, HI",Stream: Ditch,,20020000,,,,,20.8861944,-156.2524167,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1208,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16589000,"New Hamakua Ditch at Honopou near Huelo, Maui, HI",Stream: Ditch,,20020000,,,,,20.8880556,-156.2532778,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1170,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16590000,"OLD HAMAKUA DITCH AT HONOPOU NR HUELO, MAUI,HI",Stream: Ditch,,20020000,,,,,20.8890123,-156.2519098,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1117,feet,1,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16591000,"HONOPOU STR AT LOWRIE DITCH SIPHON NR HUELO,MAUI",Stream: Ditch,,20020000,2,sq mi,,,20.9106765,-156.249965,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,56.95,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16592000,"Lowrie Ditch at Honopou Gulch near Huelo, Maui, HI",Stream: Ditch,,20020000,,,,,20.9125556,-156.2492778,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,598,feet,1,feet,Level or other surveyed method.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16593000,"HONOPOU STR AB HAIKU DITCH NR HUELO, MAUI, HI",Stream,,20020000,2.2,sq mi,,,20.9128984,-156.247465,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,440.76,feet,10,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16594000,"Haiku Ditch at Honopou Gulch near Kailua, Maui, HI",Stream: Ditch,,20020000,,,,,20.9155833,-156.2469722,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,421.54,feet,.01,feet,Level or other surveyed method.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16595000,"HONOPOU STR BELOW HAIKU DITCH NR HUELO,MAUI,HI",Stream,,20020000,2.3,sq mi,,,20.9156757,-156.2455207,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,383.41,feet,.01,feet,Unknown.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-16595050,"Honopou Stream, Site A, nr Huelo, Maui, HI",Stream,,20020000,1.71,sq mi,,,20.9161944,-156.2451667,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,380,feet,40,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
