OrganizationIdentifier	OrganizationFormalName	ActivityIdentifier	ActivityStartDate	ActivityStartTime/Time	ActivityStartTime/TimeZoneCode	MonitoringLocationIdentifier	ResultIdentifier	DataLoggerLine	ResultDetectionConditionText	MethodSpecificationName	CharacteristicName	ResultSampleFractionText	ResultMeasureValue	ResultMeasure/MeasureUnitCode	MeasureQualifierCode	ResultStatusIdentifier	StatisticalBaseCode	ResultValueTypeName	ResultWeightBasisText	ResultTimeBasisText	ResultTemperatureBasisText	ResultParticleSizeBasisText	PrecisionValue	DataQuality/BiasValue	ConfidenceIntervalValue	UpperConfidenceLimitValue	LowerConfidenceLimitValue	ResultCommentText	USGSPCode	ResultDepthHeightMeasure/MeasureValue	ResultDepthHeightMeasure/MeasureUnitCode	ResultDepthAltitudeReferencePointText	ResultSamplingPointName	BiologicalIntentName	BiologicalIndividualIdentifier	SubjectTaxonomicName	UnidentifiedSpeciesIdentifier	SampleTissueAnatomyName	GroupSummaryCountWeight/MeasureValue	GroupSummaryCountWeight/MeasureUnitCode	CellFormName	CellShapeName	HabitName	VoltismName	TaxonomicPollutionTolerance	TaxonomicPollutionToleranceScaleText	TrophicLevelName	FunctionalFeedingGroupName	TaxonomicDetailsCitation/ResourceTitleName	TaxonomicDetailsCitation/ResourceCreatorName	TaxonomicDetailsCitation/ResourceSubjectText	TaxonomicDetailsCitation/ResourcePublisherName	TaxonomicDetailsCitation/ResourceDate	TaxonomicDetailsCitation/ResourceIdentifier	FrequencyClassInformationUrl	ResultAnalyticalMethod/MethodIdentifier	ResultAnalyticalMethod/MethodIdentifierContext	ResultAnalyticalMethod/MethodName	ResultAnalyticalMethod/MethodUrl	ResultAnalyticalMethod/MethodQualifierTypeName	MethodDescriptionText	LaboratoryName	AnalysisStartDate	AnalysisStartTime/Time	AnalysisStartTime/TimeZoneCode	AnalysisEndDate	AnalysisEndTime/Time	AnalysisEndTime/TimeZoneCode	ResultLaboratoryCommentCode	ResultLaboratoryCommentText	ResultDetectionQuantitationLimitUrl	LaboratoryAccreditationIndicator	LaboratoryAccreditationAuthorityName	TaxonomistAccreditationIndicator	TaxonomistAccreditationAuthorityName	LabSamplePreparationUrl	ProviderName
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160614:SR:WB:	2016-06-14	08:03:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864973208			as P	Orthophosphate	Filtered, field	18.72	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160824:FM:PS:TS:	2016-08-24	09:38:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864974231				Salinity		36.1	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP170309:FM:WB:	2017-03-09	08:45:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864976731				Turbidity		6.89	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF161214:SR:WB:	2016-12-14	10:16:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864975834			as N	Nitrate + Nitrite	Filtered, field	24.19	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170103:FM:PS:DO:	2017-01-03	09:10:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864975923				Dissolved oxygen saturation		97.5	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB170124:SR:WB:	2017-01-24	08:50:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864976148				Silicate	Filtered, field	327.23	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT160824:SR:WB:	2016-08-24	08:42:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974214			as P	Total Phosphorus, mixed forms	Filtered, field	16.98	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH170125:FM:PS:PH:	2017-01-25	08:50:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864976180				pH		7.96	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160714:SR:WB:	2016-07-14	07:38:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864973679			as N	Ammonium	Filtered, field	2.21	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160920:SR:WB:	2016-09-20	07:15:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864974505			as N	Ammonium	Filtered, field	4.91	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160614:SR:WB:	2016-06-14	08:37:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864973220			as P	Orthophosphate	Filtered, field	9.06	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161006:SR:WB:	2016-10-06	09:02:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864974873			as P	Total Phosphorus, mixed forms	Filtered, field	10.65	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160811:FM:PS:DO:	2016-08-11	09:15:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864974101				Dissolved oxygen (DO)		6.89	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161130:SR:WB:	2016-11-30	10:01:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864975614			as N	Total Nitrogen, mixed forms	Filtered, field	68.25	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160616:SR:WB:	2016-06-16	09:17:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864973338			as N	Total Nitrogen, mixed forms	Filtered, field	63.47	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO170309:FM:WB:	2017-03-09	07:50:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864976683				Turbidity		4.60	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161129:FM:WB:	2016-11-29	08:59:00	HAST	HUIWAIOLA_WQX-RWA	STORET-864975552				Turbidity		1.49	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF161214:FM:PS:TS:	2016-12-14	10:16:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864975825				Salinity		34.8	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161213:FM:PS:TS:	2016-12-13	07:36:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864975704				Temperature, water		24.7	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160630:FM:WB:	2016-06-30	08:00:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973504				Turbidity		2.61	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161215:SR:WB:	2016-12-15	09:18:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864975895			as N	Ammonium	Filtered, field	1.82	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161006:FM:PS:TS:	2016-10-06	08:35:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864974854				Temperature, water		27.2	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160810:FM:PS:TS:	2016-08-10	07:26:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864973992				Salinity		34.6	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU161019:FM:PS:TS:	2016-10-19	09:40:00	HAST	HUIWAIOLA_WQX-PPU	STORET-864974985				Temperature, water		27.7	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161019:SR:WB:	2016-10-19	08:21:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864974955			as N	Total Nitrogen, mixed forms	Filtered, field	66.81	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160727:FM:PS:TS:	2016-07-27	09:09:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864973836				Salinity		35.6	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO161215:SR:WB:	2016-12-15	08:25:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864975854			as N	Total Nitrogen, mixed forms	Filtered, field	60.62	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160920:SR:WB:	2016-09-20	07:30:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864974517			as N	Ammonium	Filtered, field	10.28	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161005:SR:WB:	2016-10-05	10:00:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864974803				Silicate	Filtered, field	130.16	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160628:SR:WB:	2016-06-28	08:22:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864973403			as N	Ammonium	Filtered, field	2.59	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160714:SR:WB:	2016-07-14	09:00:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864973713				Silicate	Filtered, field	74.21	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161103:FM:PS:TS:	2016-11-03	08:45:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864975273				Temperature, water		25.4	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB161213:SR:WB:	2016-12-13	08:46:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864975751			as N	Ammonium	Filtered, field	4.26	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160727:FM:PS:TS:	2016-07-27	09:39:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864973848				Salinity		35.5	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160616:SR:WB:	2016-06-16	09:40:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864973353				Silicate	Filtered, field	137.90	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161117:SR:WB:	2016-11-17	09:25:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864975499		Below Method Detection Limit	as N	Ammonium	Filtered, field				Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/										https://www.waterqualitydata.us/data/providers/STORET/organizations/HUIWAIOLA_WQX/activities/HUIWAIOLA_WQX-OPP161117%3ASR%3AWB%3A/results/864975499/resdetectqntlmts						STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160728:SR:WB:	2016-07-28	08:40:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864973905			as N	Nitrate + Nitrite	Filtered, field	1.09	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160629:FM:PS:DO:	2016-06-29	08:24:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864973443				Dissolved oxygen saturation		96.0	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160728:FM:PS:DO:	2016-07-28	08:15:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973885				Dissolved oxygen (DO)		5.83	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160921:SR:WB:	2016-09-21	07:52:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974576			as N	Nitrate + Nitrite	Filtered, field	24.79	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF170104:SR:WB:	2017-01-04	08:15:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864975977				Silicate	Filtered, field	920.80	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170309:SR:WB:	2017-03-09	07:30:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864976673			as N	Total Nitrogen, mixed forms	Filtered, field	72.61	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161102:SR:WB:	2016-11-02	08:56:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864975172			as P	Total Phosphorus, mixed forms	Filtered, field	16.70	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA170214:FM:PS:PH:	2017-02-14	10:00:00	HAST	HUIWAIOLA_WQX-RWA	STORET-864976372				pH		8.20	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161006:SR:WB:	2016-10-06	09:22:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864974884			as N	Total Nitrogen, mixed forms	Filtered, field	55.67	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161005:SR:WB:	2016-10-05	09:10:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974776			as N	Total Nitrogen, mixed forms	Filtered, field	82.07	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP170217:SR:WB:	2017-02-17	09:14:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864976517			as N	Total Nitrogen, mixed forms	Filtered, field	76.73	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB161213:SR:WB:	2016-12-13	08:24:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864975734			as N	Total Nitrogen, mixed forms	Filtered, field	62.36	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160728:FM:PS:PH:	2016-07-28	08:15:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973888				pH		7.99	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160714:FM:PS:TS:	2016-07-14	07:38:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864973668				Temperature, water		27.0	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT160907:SR:WB:	2016-09-07	08:19:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974405			as P	Total Phosphorus, mixed forms	Filtered, field	11.37	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161116:SR:WB:	2016-11-16	09:52:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864975414				Silicate	Filtered, field	165.01	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP170308:SR:WB:	2017-03-08	10:24:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864976652				Silicate	Filtered, field	74.47	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM161020:FM:WB:	2016-10-20	08:00:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864975049				Turbidity		5.47	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH170215:FM:WB:	2017-02-15	08:45:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864976395				Turbidity		10.70	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160728:SR:WB:	2016-07-28	07:25:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864973870			as N	Ammonium	Filtered, field	11.32	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160726:SR:WB:	2016-07-26	07:21:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864973748			as P	Orthophosphate	Filtered, field	17.06	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB170328:SR:WB:	2017-03-28	09:02:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864976793			as N	Total Nitrogen, mixed forms	Filtered, field	143.94	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170125:FM:PS:PH:	2017-01-25	10:30:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864976228				pH		7.90	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160824:FM:WB:	2016-08-24	08:20:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974199				Turbidity		25.40	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF170215:FM:PS:DO:	2017-02-15	08:33:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864976382				Dissolved oxygen saturation		93.1	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161006:SR:WB:	2016-10-06	08:35:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864974860			as N	Total Nitrogen, mixed forms	Filtered, field	61.32	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
